Time,X,Y,Orientation_Z,Orientation_W
2024-08-06 16:16:50,4.026541709899902,2.1991615295410156,-0.7137953679662952,0.700354319376886
2024-08-06 16:16:54,3.9977965354919434,0.9729909896850586,-0.7128435227096916,0.701323115354711
2024-08-06 16:16:57,4.02553129196167,0.09333610534667969,0.9999422691485064,0.010745155658990943
2024-08-06 16:17:01,2.6020805835723877,0.04461383819580078,-0.9999763656796979,0.0068751786902579385
2024-08-06 16:17:04,0.9868209362030029,0.028375625610351562,-0.9999515433225026,0.009844338827226642
2024-08-06 16:17:07,-0.23968863487243652,0.05301475524902344,-0.9999889985808083,0.004690705421595777
2024-08-06 16:17:10,-1.6070756912231445,0.04525566101074219,-0.9999972576551085,0.0023419398503200365
2024-08-06 16:17:14,-2.3871099948883057,0.034325599670410156,0.7051306458158502,0.7090774092659574
2024-08-06 16:17:19,-2.256624937057495,1.3439922332763672,0.6878907260932977,0.7258142661554922
2024-08-06 16:17:23,-2.1265945434570312,2.228382110595703,0.695412992142322,0.7186103049356186
2024-08-06 16:17:26,-2.2251133918762207,2.4837632179260254,-0.710354965616435,0.7038436067934932
2024-08-06 16:17:29,-2.4235146045684814,1.7418041229248047,-0.7326260006514932,0.6806314297543115
2024-08-06 16:17:33,-2.582059860229492,0.4617786407470703,-0.9981838592305297,0.06024104225232303
2024-08-06 16:17:36,-3.4941251277923584,0.031952857971191406,-0.9999384537276061,0.011094537252360391
2024-08-06 16:17:39,-4.779067039489746,-0.05632972717285156,-0.9999906095767176,0.0043336772358669425
2024-08-06 16:17:42,-6.263141632080078,0.009314537048339844,-0.9999996064105748,0.0008872309143348762
2024-08-06 16:17:45,-8.09516716003418,-0.11354732513427734,-0.9999984312713758,0.0017712861958220233
2024-08-06 16:17:47,-9.10109806060791,-0.17542076110839844,0.6369758135640571,0.7708837869188894
2024-08-06 16:17:50,-9.120733261108398,0.9943475723266602,0.6419235305320948,0.7667686619504025
2024-08-06 16:17:53,-8.902020454406738,2.047459602355957,0.6092828698307086,0.7929529522808121
2024-08-06 16:17:57,-8.861774444580078,2.4322433471679688,-0.7170033188724689,0.6970697531279525
2024-08-06 16:17:59,-9.016386985778809,0.4927244186401367,-0.6970084974574405,0.7170628664713584
2024-08-06 16:18:02,-8.75548267364502,-0.25347900390625,0.05819766899596018,0.9983050792836009
