Time,X,Y,Orientation_Z,Orientation_W
2024-08-06 16:14:05,4.011020660400391,1.9167871475219727,-0.6992004965031764,0.7149256364753691
2024-08-06 16:14:09,3.9923291206359863,-0.0031032562255859375,0.9999911366613712,0.0042102967471146745
2024-08-06 16:14:12,2.6142218112945557,0.1015472412109375,0.999995195761938,0.003099750480809676
2024-08-06 16:14:15,1.307593822479248,0.08256912231445312,-0.9997404461537134,0.022782456504381786
2024-08-06 16:14:18,-0.25188708305358887,-0.0072002410888671875,-0.9994956162033422,0.031757096691942314
2024-08-06 16:14:21,-2.2421343326568604,-0.010431289672851562,-0.999978114665099,0.006615904385205248
2024-08-06 16:14:24,-2.5093932151794434,0.23082447052001953,0.7151374712744635,0.6989838318438889
2024-08-06 16:14:26,-2.3839054107666016,1.6450481414794922,0.6899417417373482,0.723864899693606
2024-08-06 16:14:29,-2.2929909229278564,2.3187036514282227,-0.7092895286657466,0.7049172749515528
2024-08-06 16:14:33,-2.3819973468780518,0.5267438888549805,-0.7001555082101784,0.7139903811137422
2024-08-06 16:14:36,-2.7633538246154785,0.24741077423095703,0.9999694940932574,0.0078109463494992135
2024-08-06 16:14:38,-4.510061264038086,0.0056247711181640625,0.9999683930406655,0.007950655298083633
2024-08-06 16:14:41,-6.339466571807861,0.015133857727050781,-0.9985639708873842,0.05357234403700528
2024-08-06 16:14:44,-8.297499656677246,-0.1259002685546875,-0.9972553675009285,0.07403871953638877
2024-08-06 16:14:47,-8.94723129272461,0.06044292449951172,0.7446551568619058,0.6674493968526531
2024-08-06 16:14:50,-8.8927640914917,1.6285295486450195,0.680321970264242,0.7329133760382462
